work_id,year,num_authors,author_ids,citations,is_oa,has_grant,issn,quartile,journal_name
W2163278718,2015,9,"A5043272946,A5022288501,A5008453943,A5004861350,A5068353058,A5087514519,A5033040903,A5054799659,A5000557894",3835,True,False,15491277,Q1,PLoS Medicine
W4211233744,2016,4,"A5023445425,A5014898667,A5102713372,A5039283945",3828,True,False,00928674,Q1,Cell
W2588003345,2017,19,"A5008884945,A5066931705,A5011620756,A5048983679,A5019218652,A5079601401,A5050326105,A5087084229,A5017091285,A5033747033,A5047925002,A5051794236,A5073655843,A5078952063,A5071302765,A5084085293,A5037321926,A5091009469,A5031737926",3827,True,False,19326203,Q1,PLoS ONE
W2272252865,2016,6,"A5076044791,A5017081126,A5045927917,A5081013641,A5091858799,A5070004085",3826,False,True,00368075,Q1,Science
W2138871107,2014,23,"A5019441565,A5114002768,A5021656163,A5053644656,A5042957984,A5090203143,A5014703126,A5070994601,A5108111930,A5002422862,A5109193687,A5103120025,A5090076776,A5076512619,A5027510239,A5087279007,A5015127547,A5088570688,A5109333523,A5091576695,A5078029953,A5005368467,A5071431376",3819,True,False,00284793,Q1,New England Journal of Medicine
W4211044101,2017,8,"A5054677591,A5086819499,A5080273687,A5047141421,A5072622786,A5034219333,A5071609742,A5000826850",3817,False,False,2056676X,Q1,Nature Reviews Disease Primers
W2765322245,2017,18,"A5075909780,A5027195057,A5084490031,A5091289290,A5008253607,A5032567323,A5012762292,A5053394421,A5057567227,A5019366254,A5100607903,A5073785908,A5035725377,A5074061303,A5027915011,A5000605194,A5046412779,A5035236781",3815,True,True,09618368,Q1,Protein Science
W2129229339,2015,19,"A5008002660,A5080221189,A5016397545,A5111527330,A5005966031,A5055725062,A5011213325,A5068037677,A5000669492,A5103345316,A5081462122,A5048279797,A5100654897,A5109117161,A5112069258,A5030980805,A5038094544,A5082395750,A5040110913",3811,True,False,00283878,Q1,Neurology
W2587767928,2017,3,"A5066705036,A5101707116,A5077956304",3808,False,False,20588437,Q1,Nature Reviews Materials
W311927316,2015,2,"A5023943993,A5051474892",3807,True,False,10643745,Q4,Methods in molecular biology
W2082019533,2015,7,"A5090749815,A5100368330,A5112475618,A5017967474,A5100694086,A5024046591,A5044756341",3804,False,True,09359648,Q1,Advanced Materials
W2784371446,2018,3,"A5008593691,A5031420337,A5046807661",3804,False,False,00280836,Q1,Nature
W2740726397,2017,8,"A5007066750,A5031322593,A5075882470,A5111504185,A5052155259,A5015105337,A5038983697,A5083377379",3801,True,False,24682667,Q1,The Lancet Public Health
W2929722587,2019,4,"A5022866775,A5005322043,A5037304620,A5041556229",3801,True,True,00092665,Q1,Chemical Reviews
W2119205648,2014,6,"A5104110086,A5049996238,A5009558607,A5100420103,A5100779421,A5102875770",3799,True,False,13674803,Q1,Bioinformatics
W2261537439,2020,4,"A5055458020,A5052292494,A5113224805,A5008559621",3799,False,False,10219498,Q2,Journal of Food and Drug Analysis
W2406493898,2016,1,A5113959880,3799,False,False,00280836,Q1,Nature
W3152893301,2020,9,"A5100620306,A5102542015,A5010557815,A5101584823,A5060417049,A5100320723,A5100399603,A5070644871,A5046448314",3796,True,True,26666510,Q1,AI Open
W2132273917,2014,26,"A5086359211,A5049974873,A5066695904,A5058823002,A5113637530,A5080812749,A5111971174,A5100780211,A5108220122,A5071753506,A5057010781,A5050680539,A5057752931,A5010430268,A5018234119,A5001500188,A5101633462,A5029516778,A5073041790,A5087469762,A5109432185,A5106851013,A5021538877,A5010438328,A5086220632,A5076061467",3795,False,False,15258610,Q1,Journal of the American Medical Directors Association
W2219591537,2015,6,"A5050587534,A5035355037,A5064079223,A5084136574,A5102958677,A5033040903",3794,True,False,11791349,Q1,Clinical Epidemiology
W2981869278,2019,4,"A5017000481,A5044684776,A5089049148,A5034703281",3794,True,True,00368075,Q1,Science
W2068767807,2014,6,"A5052420329,A5030842280,A5070372040,A5066872391,A5029240597,A5077749659",3792,False,False,17502799,Q1,Nature Protocols
W2950967305,2015,1,A5100323909,3788,True,True,10478477,Q1,Journal of Structural Biology
W3025320502,2020,20,"A5083647614,A5071431150,A5019108499,A5063444034,A5062245393,A5073359624,A5059158572,A5012000208,A5062931415,A5019339098,A5036490670,A5110506893,A5044515449,A5040148111,A5063725110,A5023547268,A5071125492,A5044677503,A5030160770,A5010966529",3783,True,True,00928674,Q1,Cell
W2951254987,2018,5,"A5037477391,A5003227888,A5086869042,A5087588208,A5074347913",3780,True,False,20411723,Q1,Nature Communications
W2003555872,2014,4,"A5022829750,A5024945543,A5005155028,A5017167322",3779,False,False,00280836,Q1,Nature
W3007246056,2020,4,"A5064985078,A5047281963,A5074225666,A5075094506",3779,True,False,22962565,Q1,Frontiers in Public Health
W3005057892,2020,4,"A5045032275,A5043540405,A5073546944,A5060383367",3778,True,False,01956701,Q1,Journal of Hospital Infection
W3012849736,2020,21,"A5100357768,A5101427357,A5044662346,A5017740223,A5112501309,A5100323042,A5060940767,A5101714163,A5103041113,A5100782952,A5100453688,A5100672121,A5086814847,A5100663432,A5100363167,A5101656512,A5081152133,A5034588778,A5029085127,A5052152159,A5100705133",3777,True,False,17561833,Q1,BMJ
W3088173406,2020,14,"A5031624913,A5084032669,A5060560730,A5034939991,A5016452405,A5025161064,A5043842967,A5027213857,A5023537462,A5085592050,A5041913215,A5107865095,A5102373223,A5069865054",3777,True,True,00284793,Q1,New England Journal of Medicine
W2125469086,2014,6,"A5085527099,A5077878068,A5064938849,A5008302156,A5057247667,A5081428881",3773,False,False,17545692,Q1,Energy & Environmental Science
W3009155494,2020,4,"A5049396774,A5008750296,A5032922604,A5005689730",3772,True,False,01406736,Q1,The Lancet
W2261525379,2014,2,"A5102887177,A5047899302",3771,True,False,02684012,Q1,International Journal of Information Management
W2118836230,2015,2,"A5111971842,A5014518545",3769,True,False,0022166X,Q1,The Journal of Human Resources
W3133859624,2020,100,"A5076120149,A5057261462,A5057715705,A5108378152,A5001392592,A5020100447,A5032870071,A5054867399,A5090691804,A5014723238,A5100664451,A5003038390,A5089144108,A5071950640,A5048431640,A5027469893,A5069022236,A5036743041,A5040162407,A5063708781,A5039716872,A5049834415,A5101951392,A5046180340,A5050987953,A5018097790,A5036388273,A5101486094,A5029187368,A5084258150,A5002259207,A5065136437,A5009368988,A5042400737,A5010249541,A5081568125,A5008875424,A5091036407,A5019284276,A5061172742,A5073285945,A5067701434,A5020866257,A5100461968,A5078971011,A5016230870,A5082723505,A5051721434,A5029334335,A5033470170,A5089977648,A5039696630,A5058576929,A5064165945,A5100353850,A5081183064,A5017101305,A5009782162,A5025409424,A5017287598,A5065250002,A5036525973,A5009276665,A5086882278,A5076739142,A5076880653,A5063184727,A5044888609,A5068751155,A5105783572,A5072644489,A5111158478,A5010839205,A5059094748,A5023713812,A5064041115,A5100648728,A5089187929,A5016238665,A5022764519,A5046051048,A5089291118,A5100357036,A5075475597,A5059198564,A5052630157,A5081671481,A5085549287,A5068195488,A5073970346,A5103967837,A5060421929,A5018626200,A5113483105,A5041651603,A5056779792,A5052257955,A5113539200,A5001441690,A5078289310",3765,True,True,00368075,Q1,Science
W3195842247,2021,100,"A5102735381,A5085742591,A5048697529,A5102762513,A5053048440,A5016118935,A5087550320,A5076506994,A5061184949,A5012523308,A5023500706,A5031103837,A5022182831,A5080267504,A5075290033,A5038409870,A5039822482,A5060916411,A5006410712,A5107864905,A5027384327,A5102012040,A5077792935,A5091070220,A5037731520,A5070438154,A5010810293,A5007296816,A5014714790,A5061992582,A5082518632,A5108094304,A5007737813,A5063137065,A5021922273,A5022731244,A5049262839,A5103127491,A5108128230,A5108097802,A5004448192,A5009728510,A5019116098,A5061359562,A5112579400,A5009929615,A5070822264,A5024029581,A5041706037,A5033459729,A5017073861,A5108099412,A5048697529,A5102762513,A5053048440,A5016118935,A5087550320,A5076506994,A5061184949,A5012523308,A5023500706,A5031103837,A5022182831,A5080267504,A5075290033,A5038409870,A5039822482,A5060916411,A5006410712,A5108107398,A5027384327,A5072683770,A5049286502,A5034833267,A5103940108,A5043252660,A5034995895,A5082957468,A5005368777,A5057392374,A5003220618,A5012307234,A5010992105,A5089648236,A5035093858,A5071638295,A5017437941,A5057992977,A5037731520,A5035863658,A5038399709,A5072221232,A5006936313,A5034394063,A5045477277,A5037020318,A5108129945,A5014030806,A5047666789,A5043465304",3763,True,False,0195668X,Q1,European Heart Journal
W4236357753,2020,28,"A5026693514,A5044648327,A5020788754,A5046802875,A5009089580,A5113959880,A5087656450,A5043772847,A5004753412,A5046050028,A5019284502,A5007223498,A5089020623,A5056972691,A5056701344,A5021724057,A5035251091,A5038121314,A5101814630,A5009072337,A5065549009,A5046758954,A5037671046,A5004269545,A5046357692,A5083997685,A5040568010,A5112549766",3761,True,True,15449173,Q1,PLoS Biology
W3163785571,2021,10,"A5032696857,A5084962083,A5015179336,A5050240233,A5002477860,A5050741919,A5074126857,A5054025307,A5037395365,A5006896785",3757,True,True,10788956,Q1,Nature Medicine
W2396849069,2016,3,"A5072557190,A5047690257,A5068226921",3753,True,False,14710056,Q1,Nature Reviews Genetics
W2103972037,2014,5,"A5109478921,A5029812222,A5078078596,A5014805999,A5071289803",3752,True,False,01636804,Q1,IEEE Communications Magazine
W2520774990,2016,4,"A5070584981,A5036606244,A5100634431,A5100748135",3752,False,False,03029743,Q2,Lecture notes in computer science
W2143772132,2015,3,"A5052980036,A5031310463,A5066707073",3745,True,False,15356108,Q1,Cancer Cell
W3148962211,2021,26,"A5089979303,A5015844348,A5061726857,A5065028933,A5090700680,A5031204654,A5091561305,A5076572041,A5041615321,A5012486829,A5070442023,A5003504334,A5054403907,A5110728949,A5007813511,A5072760500,A5054045289,A5055917772,A5074391235,A5037094305,A5082927689,A5090183643,A5074901391,A5029006782,A5077388783,A5068353058",3742,True,False,15491277,Q1,PLoS Medicine
W3027286012,2020,8,"A5036664787,A5065102493,A5079301959,A5022480456,A5100336796,A5056257750,A5100374468,A5045575546",3740,True,True,03051048,Q1,Nucleic Acids Research
W2009867031,2015,3,"A5071950872,A5001029093,A5091903225",3736,True,True,00222623,Q1,Journal of Medicinal Chemistry
W1910012553,2015,2,"A5057824723,A5018782738",3733,True,False,14741733,Q1,Nature reviews. Immunology
W4308834893,2022,13,"A5061581536,A5027950078,A5054476841,A5026049213,A5086256360,A5081525320,A5010825633,A5009279307,A5103353640,A5066925770,A5074309419,A5005772961,A5000334281",3732,True,True,03051048,Q1,Nucleic Acids Research
W2963095307,2018,1,A5028824146,3730,True,True,00043702,Q1,Artificial Intelligence
W4220831425,2022,8,"A5070432400,A5101997668,A5070149402,A5019552139,A5040948574,A5017815904,A5089434852,A5023280488",3730,True,True,03051048,Q1,Nucleic Acids Research
W2962772482,2018,6,"A5091251187,A5003777693,A5071524745,A5023007469,A5024505700,A5044898565",3727,True,False,03600300,Q1,ACM Computing Surveys
W1990681348,2015,8,"A5037561609,A5035931877,A5045069355,A5003667222,A5042996170,A5044251390,A5009656658,A5021926606",3723,True,False,21505551,Q1,Nano-Micro Letters
W2171709369,2014,7,"A5028056767,A5001471391,A5026116892,A5037555787,A5108382745,A5047183895,A5057751790",3722,True,False,0937941X,Q1,Osteoporosis International
W2809254203,2018,4,"A5048486021,A5066648889,A5058483454,A5060847080",3722,True,True,18694101,Q1,Insights into Imaging
W3010131837,2020,16,"A5061488382,A5046018227,A5072749955,A5030419027,A5005190063,A5090606361,A5020306286,A5074470720,A5016589479,A5077743516,A5073384203,A5032098139,A5059077734,A5009012039,A5069878224,A5046546654",3722,True,False,00368075,Q1,Science
W2280783985,2016,28,"A5014342106,A5055333491,A5044809070,A5038335245,A5074695558,A5028137119,A5020238334,A5056193115,A5040364341,A5042648720,A5113657921,A5061141183,A5075292117,A5058619540,A5045704773,A5028857720,A5021205481,A5031777016,A5109158858,A5060641186,A5039338360,A5053295756,A5072712902,A5069304842,A5062939642,A5112222838,A5038094544,A5060587778",3720,True,False,14744422,Q1,The Lancet Neurology
W2101870168,2014,7,"A5050285238,A5055206246,A5048253009,A5026159095,A5074378026,A5053857063,A5054612687",3718,True,False,13674803,Q1,Bioinformatics
W3007273493,2020,8,"A5101651545,A5108558538,A5101400512,A5009017779,A5039981075,A5077857097,A5021970400,A5027041701",3718,True,False,14733099,Q1,The Lancet Infectious Diseases
W1982086087,2014,8,"A5031957107,A5100718028,A5100332267,A5043093852,A5100458977,A5060437969,A5101635249,A5115602721",3717,False,False,03060012,Q1,Chemical Society Reviews
W2617369555,2017,1,A5004280491,3716,False,False,0966369X,Q1,Gender Place & Culture
W2782685575,2018,10,"A5054720477,A5046632467,A5108906479,A5064799287,A5019467887,A5073800922,A5063518300,A5011836957,A5103107951,A5036163332",3716,False,False,00219541,Q1,Journal of Cellular Physiology
W3106188259,2019,3,"A5070433540,A5027467000,A5079208483",3715,True,False,20452322,Q1,Scientific Reports
W2911892655,2019,6,"A5061253373,A5103159972,A5016909036,A5013688046,A5009592029,A5046525127",3714,True,False,2211467X,Q1,Energy Strategy Reviews
W3171831654,2015,13,"A5010173440,A5063509357,A5005538880,A5017463095,A5018865729,A5023858070,A5060351841,A5045439266,A5062595802,A5024941655,A5062220434,A5052768521,A5010722813",3714,False,False,00392499,Q1,Stroke
W2971121646,2019,100,"A5042248757,A5109004836,A5064108429,A5053660748,A5107842413,A5108256281,A5026613773,A5082059107,A5110460003,A5100653883,A5071945009,A5077212270,A5074191286,A5043650751,A5047949332,A5041867032,A5062217593,A5040991094,A5064151300,A5031145016,A5007694037,A5042959417,A5108099412,A5065469571,A5107446371,A5106725725,A5081041579,A5108107644,A5059830495,A5091851552,A5067713609,A5016118935,A5055357489,A5107894319,A5003542631,A5047936609,A5066741453,A5023500706,A5072002848,A5028283161,A5070548054,A5021368492,A5020660044,A5083828441,A5106787542,A5066813430,A5108722167,A5058472998,A5107846131,A5108114448,A5002215194,A5051047770,A5108117608,A5033831989,A5112465104,A5110635260,A5086153061,A5107853192,A5110635259,A5031017432,A5004194543,A5109434716,A5108118821,A5064844092,A5107858004,A5025707623,A5064108429,A5053660748,A5107842413,A5109384753,A5026613773,A5082059107,A5110460003,A5100653883,A5071945009,A5077212270,A5108118822,A5043650751,A5047949332,A5107234742,A5062217593,A5040991094,A5107866753,A5031145016,A5107233565,A5089843732,A5112465105,A5053194091,A5106725725,A5030243760,A5061992582,A5107913474,A5023500706,A5028283161,A5054578676,A5113667374,A5106787542,A5027906347,A5021922273,A5038409870",3712,True,False,0195668X,Q1,European Heart Journal
W2747877289,2017,7,"A5046718695,A5003590207,A5012587136,A5116736541,A5012711082,A5080915773,A5016854384",3710,True,False,15487091,Q1,Nature Methods
W2783137027,2018,3,"A5011325668,A5056236479,A5029805571",3708,False,False,00284793,Q1,New England Journal of Medicine
W4211168195,2019,5,"A5036684697,A5074964050,A5015159514,A5077416215,A5010559287",3708,False,False,01406736,Q1,The Lancet
W2299177375,2016,6,"A5081964815,A5028699945,A5033293589,A5021810096,A5059334403,A5028720464",3707,True,False,08954356,Q1,Journal of Clinical Epidemiology
W2897422388,2018,18,"A5111951182,A5035762260,A5090188675,A5019392710,A5102881127,A5008549101,A5056565799,A5018564985,A5069050806,A5016843577,A5041218801,A5056037326,A5091523735,A5111904241,A5110697296,A5070245248,A5010278367,A5012487596",3707,True,False,00284793,Q1,New England Journal of Medicine
W4211111012,2016,3,"A5107933936,A5061411814,A5071482630",3707,True,False,01406736,Q1,The Lancet
W2949273159,2017,8,"A5001012697,A5033275131,A5049388072,A5023576125,A5002129125,A5066477976,A5052246323,A5084751312",3706,True,True,22111247,Q1,Cell Reports
W2896002881,2018,14,"A5013788703,A5084431909,A5008222285,A5109171917,A5054553933,A5049867340,A5000626384,A5046390320,A5041589290,A5005908672,A5108203869,A5039979296,A5063703256,A5006847944",3698,False,False,14741776,Q1,Nature Reviews Drug Discovery
W2947264857,2019,13,"A5017587794,A5005360851,A5004372016,A5100439391,A5036797365,A5032311312,A5082009908,A5039064548,A5015008938,A5051674745,A5055238911,A5078810774,A5090008029",3698,True,True,00092665,Q1,Chemical Reviews
W2599761051,2015,18,"A5008966758,A5113905137,A5051814294,A5108121999,A5112809841,A5012637936,A5006211041,A5028283161,A5060363333,A5022770657,A5047325459,A5107929539,A5013691399,A5078433848,A5077271389,A5012945870,A5112828663,A5069496306",3697,True,False,0195668X,Q1,European Heart Journal
W2582878252,2017,9,"A5002172534,A5085978876,A5073989429,A5025819859,A5071616102,A5038949267,A5088566246,A5054802858,A5011547093",3690,True,False,02709139,Q1,Hepatology
W2885195348,2020,1,A5045387148,3690,True,False,01672789,Q1,Physica D Nonlinear Phenomena
W2944851425,2019,4,"A5019421696,A5103022652,A5057912398,A5053022011",3689,False,False,08997667,Q1,Neural Computation
W1588685142,2015,12,"A5023144876,A5072796588,A5068086777,A5070967723,A5067431700,A5069949796,A5004751788,A5052884442,A5083211399,A5017640451,A5002993465,A5088728393",3687,True,False,00280836,Q1,Nature
W2912993657,2019,2,"A5089866079,A5070245248",3685,False,False,00987484,Q1,JAMA
W1965498876,2014,3,"A5080271303,A5019176693,A5048523154",3683,True,False,14710072,Q1,Nature Reviews Molecular Cell Biology
W2539107597,2016,2,"A5100632974,A5001336137",3682,True,False,20588437,Q1,Nature Reviews Materials
W2740695644,2017,9,"A5035679229,A5010245193,A5006071604,A5073458708,A5000863770,A5054687534,A5059353158,A5080680155,A5014523351",3672,True,False,19420994,Q1,Oxidative Medicine and Cellular Longevity
W1709815505,2015,4,"A5017222669,A5101686027,A5112711469,A5057375933",3666,True,False,03051048,Q1,Nucleic Acids Research
